Dataset,Group,Model,Category,TNNT-Category,Entity,COR,INC,PAR,SPU,MIS,IGN
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Attribution",0,0,0,1,0,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Coalition . Whilst",0,0,1,0,0,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","ISF",0,0,1,0,0,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","MEK Resettlement",0,0,0,1,0,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","IS",1,0,0,0,0,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","World Monuments Fund WMF",0,0,1,0,0,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Department",0,0,1,0,0,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","the coalition",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Coalition . However",0,0,1,0,0,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","SDF",1,0,0,0,0,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Saray al Jihad Group",0,0,0,1,0,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Pittsburgh Steelers",1,0,0,0,0,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","University of Mosul",0,0,1,0,0,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","subject matter experts",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","International Syria Support Group",0,0,1,0,0,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Soldiers",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","COI",0,0,1,0,0,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Security Council Resolution",0,0,1,0,0,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","his friends",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","ordinary citizens",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","all international forces",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","both parties",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Syrian refugees",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","the regional parties",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","their",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","The Islamic State",1,0,0,0,0,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Free Syrian Army",0,0,1,0,0,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","the coalition troops",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","UN Security Council Resolutions",0,0,1,0,0,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","human rights staff",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","the family and friends",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Al Bu Nimr",0,0,1,0,0,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","the Assad regime",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","those who opted to remain",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Belgium",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","nine members",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","the heroes",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","UN Special",0,0,1,0,0,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","young poets",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","thousands of fighters",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Syrian state media",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","camp residents",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","the Iraqi people",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Witnesses",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","the family ' s clothing business",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Operation Inherent Resolve Targeted Operations Against ISIL Terrorists",0,0,1,0,0,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","service members",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","IS fighters",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","the others",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","militias like Hezbollah",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Mosul University",0,1,0,0,0,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","the Coalition",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","mortar team",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Iraqi security forces",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Eurobird",1,0,0,0,0,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Governments of Iraq",0,0,1,0,0,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Assad ’ s brutal regime",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","these terrorists",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","world leaders",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","USS Mahan DDG",0,0,0,1,0,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","International Monetary Fund",0,0,1,0,0,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","the command",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Islamic State militants",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","former Iraqi police officers",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Iraqi television",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","people of Iraq",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Our two countries",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","the army",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","NAVCENT CTFs",1,0,0,0,0,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Noncommissioned officers",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Counter Terrorism Battalion",0,0,1,0,0,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Amnesty International",1,0,0,0,0,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","those who have been killed and injured",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","media",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Special Forces Group",0,0,1,0,0,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","untrained teachers",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","other residents",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","these people",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","CTF",0,0,1,0,0,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Some Iraqis",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","their allies",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Associated Press",0,0,1,0,0,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Class Charles H. Keating IV",0,0,0,1,0,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","USCENTCOM",1,0,0,0,0,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Central Command",0,0,1,0,0,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","the Iraqi insurgency",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Office of Foreign Assets Control",0,0,1,0,0,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Syrian Democratic Forces SDF",0,0,1,0,0,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","S. Department of State",0,0,1,0,0,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Nilesat",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Pentagon",0,0,1,0,0,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","the founders",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","the Syrian people",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Geneva Communique",0,0,0,1,0,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","ISIL forces",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Syrian Computer Society",0,0,1,0,0,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","The Yazidi Book of Revelation Kit e ba Cilwe",0,0,1,0,0,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","FCO",0,0,0,1,0,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Aleppo ISIL",0,0,1,0,0,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","FS Charles de Gaulle",0,1,0,0,0,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","ISIL fighters",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Coalition",1,0,0,0,0,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","patients",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","all parties",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","the Coalition military",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","the Government of Iraq",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","the EU",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","USS Hopper DDG",0,0,0,1,0,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","the civilians who escape",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","crowds",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Volunteers",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","HRW",1,0,0,0,0,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","the Syrian state",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","its network",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","European Union",1,0,0,0,0,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Alsumaria",1,0,0,0,0,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Stratotanker",0,0,0,1,0,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","partner nation",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Kitab Al Jilwah",0,1,0,0,0,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","OIR",1,0,0,0,0,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Military forces",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","his fellow fighters",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","FEC",0,0,0,1,0,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","the victims ’ families and friends",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","the Iraqi government",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Syria Recovery Trust Fund SRTF",0,0,1,0,0,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","musicians and other artists",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Fighter Wing",0,0,1,0,0,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","the moderate opposition",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","ground forces",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","the families",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","graduate doctors",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","the two nations",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Navy Capt",0,0,0,1,0,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","the teams",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","President Bashar al - Assad ' s forces",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","people",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","member states",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Fighting Falcons",0,0,0,1,0,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","our men and women in uniform",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","international forces",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","new commands",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","the Iraqis",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","40 , 000 civilians",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","the Syrian opposition",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","BAGHDAD Combined Joint Task Force Operation Inherent Resolve",0,0,1,0,0,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","other international players",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Egypt",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","The Coalition s Small Group",0,0,1,0,0,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","the World Monuments Fund",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","SBAH",1,0,0,0,0,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Government of Iraq",1,0,0,0,0,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Jordanian factories",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","700 employees",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","The Combined Joint Task Force Inherent Resolve",0,0,1,0,0,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Our",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","a news conference",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","local , legitimate ground forces",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Human Rights Watch",1,0,0,0,0,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","members",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","coalition counterparts",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","ISIL tactical units",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Young men",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","users",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","our coalition partners",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","the government of Iraq",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","the UK",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","EU",1,0,0,0,0,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Reserve Airmen",0,0,1,0,0,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Membership of the European Union",0,0,1,0,0,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","the campaign group",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","armed forces",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","the hospital lab",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","U. S. Naval Forces Central Command",0,0,0,1,0,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Special Advisor Thames",0,1,0,0,0,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","our Syrian partners",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","the two leaders",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Security Forces",0,0,1,0,0,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","religious and civic leaders",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","United States Department of the Treasury",0,0,1,0,0,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","a terrorist organization",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Islamic State in Iraq",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","children",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","foreign terrorist fighters",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","group of Syrians",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Joint and Coalition",0,0,1,0,0,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","United Nations",0,0,1,0,0,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","the authorities",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","male civilians",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","mortar teams",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","civil society activists",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","the smuggling networks",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","the wider Global Coalition",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","other terrorists",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","mourners",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","other users",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","aspiring dentists",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","civilians",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","local and provincial councils",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","opposition forces",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","our partners",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Jordanians",0,0,0,0,1,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Explosive Ordnance Disposal Mobile Unit Two",1,0,0,0,0,0
"re3d","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Air Force",0,0,1,0,0,0
