Dataset,Group,Model,Category,TNNT-Category,Entity,COR,INC,PAR,SPU,MIS,IGN
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Borrower `` . The Company",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Article",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Special Servicer . The Holders",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","VP Telecopier",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Partner of the Company",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","the Funding Date for each Equipment Advance",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Term Loan",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Company Thinkplus Investments Limited By",0,0,1,0,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Signature Page",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","SILICON VALLEY BANK",1,0,0,0,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Indenture",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Controller of Borrower.",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","the Borrower",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","the Collateral . Agent",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Person ' s Board of Directors",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Bank Expenses",0,0,1,0,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Property or the Interests",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","CSX Transportation , Inc. CSX",0,0,1,0,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Company",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Exhibit A",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","WITNESSETH",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","the Term Loan",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Warrant",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Nancy E.",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Bizexpress",1,0,0,0,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","A Party",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Control Agreement",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Loan under this Agreement",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","the Exclusive Option Agreement",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Worksoft Creative Software Technology Ltd.",0,0,1,0,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Borrower ' s Board",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Material Handling System",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Collateral",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","the Loan Agreement . C. Bank",0,0,1,0,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Section 9 . If the Company",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","PRISA III REIT Operating LP",0,0,1,0,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","INC",0,0,1,0,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Indenture . j The Project",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Loans",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","the Tranche A Shares",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Each of this Loan Agreement",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","the Perfection Certificate or as Borrower",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Bond",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","the Equipment Advances",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","VRINGO",1,0,0,0,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Agent of Borrower '",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Affiliates",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Chief Financial Officer",1,0,0,0,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","SILICON VALLEY EAST By",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Bet Shemesh 1 Yigal Allon Blvd Bet Shemesh 00062 Israel Attn",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Assignment or the Lease",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Creditors",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Borrower of any Foreign Subsidiary",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","riemerlaw",0,0,0,0,1,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Letter of Credit . f The Company",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Commodity Account. `` Credit Extension",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Bank.",0,0,1,0,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","2 Representations of Company . The Company",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Pickup",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Century Yard",0,1,0,0,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","PENINSULA PORTS AUTHORITY OF VIRGINIA",0,0,1,0,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Project",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Funding Date of such Term Loan",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","GAAP . Capitalized",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Registered Organization",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Issuer",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Agent are Lenders ' Expenses",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","CSX Piers 14",0,0,1,0,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Interim Payment .",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Borrower Equity Interest",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Parties",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Agent or Agent '",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Codan Trust Company Cayman Limited",0,0,1,0,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","PIM ASHFORD VENTURE",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Subsidiary '",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","No",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Pittston Terminal '",0,0,1,0,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Borrower to Lender",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Electricity",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Borrower or any Subsidiary",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Agent and Lenders. `` Subsidiary",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","PRISA III Fund PIM",0,0,1,0,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","the Collateral . Bank",0,0,1,0,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Borrower provides Agent",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","the Borrower Equity Interest",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","the Final Payment Percentage.",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","ING Belgium S. A .",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","the Company of the Shares",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Lenders.",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Responsible Officer",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Usine de Saint Auban",0,1,0,0,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Vringo Israel Ltd.",0,0,1,0,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Principal and Interest Payments On Payment Dates . Borrower",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Eligible Equipment",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Borrower Equity Interest to Lender or Lender",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Borrower the `` Perfection Certificate `` . Borrower",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","AKAMAI TECHNOLOGIES",1,0,0,0,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Lenders",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Mandatory Prepayment Upon an Acceleration . If the Equipment Advances",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","the Fifth Supplemental Lease",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Borrower and Agent",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Lenovo - AsiaInfo Technologies",0,0,0,0,1,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Corps of Engineers",0,0,0,0,1,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","WHEREAS",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","the Scheduled Payments",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","General Partnership By",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Borrower and Investments by Borrower in Subsidiaries",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","the Funding Date",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Lenders at least twenty 20 days",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Time",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Company operates the Project",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","the Exclusive Business Cooperation Agreement",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Bonds . g The Issuer",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","the Perfection Certificate , Borrower",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","SILICON VALLEY BANK `` Bank",0,0,1,0,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Loan Servicing Agreement ASHFORD HOSPITALITY SERVICING LLC",0,0,1,0,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","the Securities and Exchange Commission",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Lenders ' Subsidiaries",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Ashford Hospitality Servicing LLC",1,0,0,0,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Except",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Borrower ' s Board for such Key Person",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Form 10 K",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Loan Documents",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Subsidiary",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Loan to Lender",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Agent , Borrower",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Legal Department",0,0,0,0,1,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Lender",0,1,0,0,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","CHARACTERIZATION",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Pricewaterhouse Coopers",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","the Power of Attorney",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Borrower . Borrower",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Agent . 5 . 5 Solvency",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","4th Floor",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","LLC",1,0,0,0,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","2 Changes in Business , Management , Ownership",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","the American Institute of Certified Public Accountants",0,0,1,0,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","the Works B If the Borrower",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Borrower under the Loan",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Security",0,0,1,0,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Ashford Hospitality Finance LP",1,0,0,0,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","National Association",1,0,0,0,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","the Loan Agreement",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","An Equipment Advance",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Pittston Coal Terminal Corporation",1,0,0,0,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Indenture . The Company",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","3 Covenant to Deliver . Borrower",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Borrower for Agent and Lenders",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Bank",1,0,0,0,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","2 Project Use . The Company",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","the Federal Reserve Board of Governors . Borrower",0,0,1,0,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Marine Facilities",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Lenders and Agent",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","the Loan Documents . Initially",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Trustee in this Loan Agreement",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","U . A.",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Ashford",1,0,0,0,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","the Capital Contribution",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Borrower and such Subsidiary",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Subsidiaries",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Company under this Loan Agreement",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","the Committed Equipment Line",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Persons",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","the `` Borrower Company",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","the Master Venture Agreement",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Without Lender",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Mortgage",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","COSTS The Lender",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","a The Company",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Airland International Limited",1,0,0,0,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Lender of this Agreement",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Utilities and Communications . Industrial",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","the Loan Documents. `` Loan Documents",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","PRISA III Investments",0,0,1,0,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","PRISA III OP GP , LLC",0,0,1,0,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Partners",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","U. S. Treasury",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Eligible Equipment . Each Equipment Advance",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","this Loan Agreement . Each Party",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","the United States. `` Effective Date",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Loan",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","a Responsible Officer",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Lease",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","the Investor",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Borrower Related Party",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","the Management Fee",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Standard Poor '",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","the Final Payment. `` Final Payment",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Other Equipment . All Equipment",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Pension Contributions . Except",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","an Opinion of Tax Counsel",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Certificates",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","Payment / Advance Form",0,0,0,1,0,0
"SEC_Filings","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation","the People ' s Bank of China",0,0,1,0,0,0
